1.0,1.0,1.0,1.0,1.0
1.00000000077,1.00000000452,1.00000000343,1.00000000512,1.0000000012
1.0000000043,1.00000000499,1.00000000537,1.00000001042,1.0000000035
1.00000000563,1.00000000648,1.00000000411,1.00000000805,1.00000000759
1.00000000775,1.00000000825,1.00000000748,1.00000000936,1.00000000734
1.00000001039,1.00000001141,1.00000000752,1.00000001351,1.00000001098
1.00000001349,1.0000000136,1.00000000665,1.00000001575,1.00000001205
1.00000001427,1.00000001474,1.00000001238,1.0000000181,1.00000001759
1.00000001669,1.00000001701,1.00000001722,1.00000001899,1.00000002516
1.00000001532,1.00000001513,1.0000000217,1.00000002424,1.00000002383
1.00000002045,1.00000001979,1.00000002514,1.00000002979,1.00000002172
1.00000002353,1.00000001694,1.00000003166,1.00000003025,1.00000002031
1.00000003117,1.00000002003,1.00000003742,1.00000003323,1.00000002128
1.00000003231,1.00000002101,1.00000004075,1.00000003989,1.00000001905
1.00000003993,1.00000002419,1.00000003455,1.00000004349,1.00000001986
1.00000004354,1.00000002628,1.00000003806,1.00000004764,1.00000002232
1.00000004399,1.00000003137,1.00000004976,1.000000052,1.00000002541
1.00000004735,1.00000003274,1.00000005031,1.0000000556,1.00000002451
1.00000003931,1.00000003148,1.00000005625,1.00000005796,1.00000002511
1.00000003739,1.00000003688,1.00000006659,1.00000005977,1.00000002586
1.00000003863,1.00000004141,1.00000007368,1.00000005817,1.00000003169
1.00000004418,1.00000004592,1.00000007168,1.00000006011,1.00000003778
1.00000004377,1.00000004901,1.00000007788,1.00000006273,1.00000004253
1.00000004887,1.00000005345,1.00000008902,1.00000006283,1.00000004432
1.00000005368,1.00000006136,1.0000000911,1.00000007028,1.00000004477
1.00000004842,1.00000006611,1.00000008068,1.00000007302,1.00000004043
1.00000005127,1.00000007194,1.00000008457,1.00000008171,1.00000004453
1.00000006429,1.00000008502,1.00000009177,1.0000000849,1.00000004356
1.00000007386,1.00000008713,1.00000010517,1.000000087,1.0000000428
1.00000007484,1.0000000925,1.00000011557,1.00000009181,1.0000000431
1.00000007853,1.00000010113,1.00000011676,1.00000009086,1.00000004374
1.00000007989,1.00000010201,1.00000011086,1.00000008667,1.00000004374
1.00000008657,1.00000011029,1.00000011713,1.00000008803,1.00000004462
1.0000000899,1.00000010861,1.000000128,1.00000009492,1.00000004994
1.00000009115,1.0000001264,1.00000014473,1.0000001004,1.00000005123
1.00000009254,1.00000013173,1.00000014836,1.00000009616,1.00000004837
1.00000009874,1.0000001293,1.00000015603,1.00000009314,1.00000004391
1.00000010856,1.00000013318,1.00000016163,1.00000010214,1.0000000419
1.00000010419,1.00000014625,1.00000016533,1.00000010647,1.00000004551
1.00000011338,1.00000014137,1.00000017723,1.00000011409,1.00000004922
1.00000011117,1.00000014494,1.0000001913,1.00000011516,1.00000005052
1.00000012405,1.00000015063,1.0000001987,1.0000001113,1.00000005411
1.00000013216,1.00000015419,1.00000020438,1.00000011371,1.00000005811
1.0000001274,1.00000016148,1.0000002042,1.00000011244,1.00000005587
1.00000013813,1.0000001615,1.00000021042,1.00000012371,1.00000005392
1.00000014085,1.0000001621,1.00000022832,1.00000013579,1.00000005648
1.0000001462,1.0000001788,1.00000025411,1.00000014785,1.00000006387
1.00000015448,1.00000020102,1.00000027716,1.00000014903,1.00000005998
1.00000016057,1.00000022377,1.00000029901,1.00000016205,1.00000006738
1.00000016696,1.00000024216,1.00000032658,1.0000001784,1.00000006984
1.00000017311,1.00000024622,1.00000034508,1.00000017487,1.00000008095
1.00000018781,1.00000026833,1.00000035707,1.00000018605,1.00000008208
1.0000002086,1.00000027097,1.00000036226,1.00000019468,1.00000008562
1.00000020725,1.00000028015,1.00000036963,1.00000020665,1.0000000866
1.00000021115,1.00000028727,1.00000037308,1.00000021822,1.00000008313
1.00000022735,1.00000031075,1.00000040099,1.00000022202,1.00000008371
1.00000022381,1.00000033576,1.00000043399,1.00000022771,1.00000008231
1.0000002293,1.00000034735,1.00000045626,1.00000024108,1.00000008266
1.00000025218,1.00000037469,1.0000004741,1.0000002535,1.00000009281
1.00000024742,1.00000037273,1.00000051225,1.00000026379,1.00000009344
1.00000025319,1.00000038458,1.00000055206,1.00000027985,1.00000009468
1.00000028041,1.00000040308,1.00000054151,1.00000030022,1.00000009088
1.00000028367,1.00000040357,1.00000057447,1.00000031283,1.00000009017
1.00000030429,1.00000042604,1.00000060438,1.00000030807,1.00000009831
1.00000030735,1.00000044901,1.00000062202,1.00000031468,1.00000010036
1.00000031145,1.00000046816,1.00000064943,1.00000029448,1.0000001175
1.00000032655,1.00000048438,1.00000069071,1.00000031504,1.00000012442
1.00000031613,1.00000052638,1.0000007081,1.0000003256,1.0000001458
1.00000035582,1.00000052442,1.00000076965,1.00000034003,1.00000014531
1.00000038096,1.00000055193,1.00000085465,1.00000036126,1.00000014009
1.00000038635,1.00000060053,1.00000087659,1.00000036808,1.0000001386
1.00000039433,1.00000060629,1.00000091025,1.00000036887,1.00000014467
1.00000041005,1.00000063362,1.00000093061,1.00000035611,1.00000014388
1.00000044209,1.00000067244,1.00000099907,1.00000036468,1.00000014052
1.00000043652,1.00000072324,1.00000103799,1.00000037106,1.00000015171
1.00000046529,1.00000073675,1.00000108575,1.00000037149,1.00000014499
1.00000048819,1.00000082136,1.00000113076,1.00000039241,1.00000014354
1.0000005185,1.00000083846,1.000001206,1.00000040933,1.00000015645
1.00000052893,1.0000008401,1.00000127469,1.0000004202,1.00000016634
1.0000005531,1.00000087316,1.00000137085,1.00000041105,1.00000017093
1.00000060453,1.00000088126,1.00000146257,1.00000042768,1.00000017797
1.00000063825,1.00000093122,1.00000157335,1.0000004613,1.0000001836
1.00000062671,1.00000093428,1.00000168754,1.00000047045,1.00000018304
1.00000063791,1.0000009509,1.000001821,1.00000048652,1.0000001921
1.00000066316,1.00000103572,1.00000191366,1.00000048664,1.0000002141
1.00000069512,1.00000110211,1.00000203637,1.00000049869,1.00000020516
1.0000007597,1.00000116238,1.00000213331,1.00000052818,1.00000024325
1.00000080339,1.00000121578,1.00000221902,1.00000055624,1.00000024863
1.00000082283,1.00000129926,1.00000231617,1.00000055353,1.00000025328
1.00000083259,1.00000136328,1.00000245262,1.00000057903,1.00000026888
1.00000084309,1.00000139469,1.00000257009,1.00000059175,1.00000028891
1.00000088854,1.00000140658,1.00000265425,1.00000060534,1.00000030418
1.00000089608,1.00000154565,1.00000284922,1.00000062642,1.00000034371
